Date_of_Usage,Region,Service_Type,Demand_Units,Capacity_Allocated,Cost_USD,Service_Availability_Percent,Economic_Activity_Index,Year,Month,Utilization_Ratio
2024-05-15,East US,Storage,1086.0,1248.0,4887.0,99.962,102.06,2024,5,0.8701923076923077
2024-05-16,East US,Compute,2054.0,2362.0,12324.0,99.986,101.98,2024,5,0.869602032176122
2024-05-16,East US,Storage,950.0,1092.0,4275.0,99.941,101.98,2024,5,0.86996336996337
2024-05-17,East US,Compute,2053.5,2393.0,12321.0,99.94402676056336,101.98,2024,5,0.8581278729628082
2024-05-17,East US,Storage,1038.0,1193.0,4671.0,99.927,100.79,2024,5,0.8700754400670578
2024-05-18,East US,Compute,2053.0,2360.0,12318.0,99.901,100.91,2024,5,0.8699152542372881
2024-05-18,East US,Storage,1015.0,1167.0,4567.5,99.902,100.91,2024,5,0.869751499571551
2024-05-19,East US,Compute,2083.0,2395.0,12498.0,99.947,100.18,2024,5,0.8697286012526096
2024-05-19,East US,Storage,1127.0,1296.0,5071.5,99.988,100.18,2024,5,0.8695987654320988
2024-05-20,East US,Compute,2081.0,2393.0,12486.0,99.936,101.55,2024,5,0.8696197241955704
2024-05-20,East US,Storage,1072.0,1232.0,4824.0,99.921,101.55,2024,5,0.8701298701298701
2024-05-21,East US,Compute,2111.0,2427.0,12666.0,99.952,101.45,2024,5,0.8697981046559539
2024-05-21,East US,Storage,1119.0,1286.0,5035.5,99.913,101.45,2024,5,0.8701399688958009
2024-05-22,East US,Compute,2039.0,2344.0,12234.0,99.948,101.09,2024,5,0.8698805460750854
2024-05-22,East US,Storage,1092.0,1255.0,4914.0,99.961,101.09,2024,5,0.8701195219123506
2024-05-23,East US,Compute,2026.0,2329.0,12156.0,99.986,101.19,2024,5,0.8699012451696007
2024-05-23,East US,Storage,1121.0,1289.0,5044.5,99.918,101.19,2024,5,0.86966640806827
2024-05-24,East US,Compute,2076.0,2387.0,12456.0,99.968,101.59,2024,5,0.8697109342270632
2024-05-24,East US,Storage,1087.0,1250.0,4891.5,99.965,101.59,2024,5,0.8696
2024-05-25,East US,Compute,2023.0,2326.0,12138.0,99.939,102.09,2024,5,0.8697334479793637
2024-05-25,East US,Storage,1105.0,1270.0,4972.5,99.903,102.09,2024,5,0.8700787401574803
2024-05-26,East US,Compute,2076.0,2387.0,12456.0,99.971,101.87,2024,5,0.8697109342270632
2024-05-26,East US,Storage,1112.0,1278.0,5004.0,99.932,101.87,2024,5,0.8701095461658842
2024-05-27,East US,Compute,2146.0,2467.0,12876.0,99.947,101.2,2024,5,0.8698824483177949
2024-05-27,East US,Storage,1013.0,1164.0,4558.5,99.968,101.2,2024,5,0.8702749140893471
2024-05-28,East US,Compute,1996.0,2295.0,11976.0,99.919,101.41,2024,5,0.8697167755991285
2024-05-28,East US,Storage,1092.0,1255.0,4914.0,99.937,101.41,2024,5,0.8701195219123506
2024-05-29,East US,Compute,2064.0,2373.0,12384.0,99.9,101.98,2024,5,0.8697850821744627
2024-05-29,East US,Storage,1067.0,1227.0,4801.5,99.937,101.98,2024,5,0.86960065199674
2024-05-30,East US,Compute,1987.0,2285.0,11922.0,99.974,100.96,2024,5,0.8695842450765864
2024-05-30,East US,Storage,1068.0,1228.0,4806.0,99.981,100.96,2024,5,0.8697068403908795
2024-05-31,East US,Compute,2080.0,2392.0,12480.0,99.927,100.64,2024,5,0.8695652173913043
2024-05-31,East US,Storage,1016.0,1168.0,4572.0,99.964,100.64,2024,5,0.8698630136986302
2024-06-01,East US,Compute,1996.0,2295.0,11976.0,99.925,100.3,2024,6,0.8697167755991285
2024-06-01,East US,Storage,1019.0,1164.0,4585.5,99.94402676056336,100.3,2024,6,0.8754295532646048
2024-06-02,East US,Compute,1874.0,2155.0,11244.0,99.963,100.47,2024,6,0.8696055684454757
2024-06-02,East US,Storage,1022.0,1175.0,4599.0,99.974,100.47,2024,6,0.8697872340425532
2024-06-03,East US,Compute,1899.0,2183.0,11394.0,99.961,100.35,2024,6,0.869903802107192
2024-06-03,East US,Storage,1007.0,1158.0,4531.5,99.956,100.35,2024,6,0.8696027633851469
2024-06-04,East US,Compute,1923.0,2211.0,11538.0,99.962,99.68,2024,6,0.8697421981004071
2024-06-04,East US,Storage,954.0,1097.0,4293.0,99.93,99.68,2024,6,0.8696444849589791
2024-06-05,East US,Compute,1866.0,2145.0,11196.0,99.906,100.56,2024,6,0.8699300699300699
2024-06-05,East US,Storage,973.0,1118.0,4378.5,99.987,100.56,2024,6,0.870304114490161
2024-06-06,East US,Compute,1960.0,2254.0,11760.0,99.954,99.69,2024,6,0.8695652173913043
2024-06-06,East US,Storage,1043.0,1199.0,4693.5,99.907,99.69,2024,6,0.8698915763135947
2024-06-07,East US,Compute,1873.0,2153.0,11238.0,99.985,99.35,2024,6,0.8699489084997678
2024-06-07,East US,Storage,1029.0,1183.0,4630.5,99.953,99.35,2024,6,0.8698224852071006
2024-06-08,East US,Compute,1948.0,2240.0,11688.0,99.908,100.85,2024,6,0.8696428571428572
2024-06-08,East US,Storage,1031.0,1185.0,4639.5,99.967,100.85,2024,6,0.870042194092827
2024-06-09,East US,Compute,1978.0,2274.0,11868.0,99.922,100.87,2024,6,0.8698328935795955
2024-06-09,East US,Storage,1005.0,1155.0,4522.5,99.922,100.87,2024,6,0.8701298701298701
2024-06-10,East US,Compute,1974.0,2270.0,11844.0,99.967,99.85,2024,6,0.8696035242290749
2024-06-10,East US,Storage,978.0,1124.0,4401.0,99.966,99.85,2024,6,0.8701067615658363
2024-06-11,East US,Compute,1912.0,2198.0,11472.0,99.963,100.54,2024,6,0.8698817106460418
2024-06-11,East US,Storage,959.0,1102.0,4315.5,99.958,100.54,2024,6,0.8702359346642469
2024-06-12,East US,Compute,1936.0,2226.0,11616.0,99.906,99.11,2024,6,0.8697214734950584
2024-06-12,East US,Storage,1026.0,1179.0,4617.0,99.917,99.11,2024,6,0.8702290076335878
2024-06-13,East US,Compute,1954.5,2214.0,11727.0,99.94402676056336,99.11,2024,6,0.8827913279132791
2024-06-13,East US,Storage,982.0,1129.0,4419.0,99.946,99.83,2024,6,0.8697962798937112
2024-06-14,East US,Compute,1973.0,2268.0,11838.0,99.916,98.93,2024,6,0.8699294532627866
2024-06-14,East US,Storage,993.0,1141.0,4468.5,99.962,98.93,2024,6,0.8702892199824716
2024-06-15,East US,Compute,1873.0,2153.0,11238.0,99.922,100.49,2024,6,0.8699489084997678
2024-06-15,East US,Storage,1032.0,1186.0,4644.0,99.921,100.49,2024,6,0.8701517706576728
2024-06-16,East US,Compute,1966.0,2260.0,11796.0,99.948,100.22,2024,6,0.8699115044247787
2024-06-16,East US,Storage,1086.0,1248.0,4887.0,99.91,100.22,2024,6,0.8701923076923077
2024-06-17,East US,Compute,1911.0,2197.0,11466.0,99.957,99.5,2024,6,0.8698224852071006
2024-06-17,East US,Storage,985.0,1132.0,4432.5,99.901,99.5,2024,6,0.8701413427561837
2024-06-18,East US,Compute,1909.0,2195.0,11454.0,99.935,100.07,2024,6,0.8697038724373576
2024-06-18,East US,Storage,1036.0,1191.0,4662.0,99.972,100.07,2024,6,0.869857262804366
2024-06-19,East US,Compute,2017.0,2319.0,12102.0,99.95,100.42,2024,6,0.8697714532125916
2024-06-19,East US,Storage,986.0,1133.0,4437.0,99.932,100.42,2024,6,0.8702559576345984
2024-06-20,East US,Compute,1979.0,2275.0,11874.0,99.949,99.69,2024,6,0.8698901098901098
2024-06-20,East US,Storage,1073.0,1233.0,4828.5,99.906,99.69,2024,6,0.870235198702352
2024-06-21,East US,Compute,1944.0,2235.0,11664.0,99.982,100.04,2024,6,0.8697986577181208
2024-06-21,East US,Storage,1067.0,1227.0,4801.5,99.959,100.04,2024,6,0.86960065199674
2024-06-22,East US,Compute,1950.0,2242.0,11700.0,99.917,100.55,2024,6,0.8697591436217663
2024-06-22,East US,Storage,1085.0,1247.0,4882.5,99.907,100.55,2024,6,0.8700882117080995
2024-06-23,East US,Compute,1919.0,2206.0,11514.0,99.92,99.67,2024,6,0.8699002719854941
2024-06-23,East US,Storage,963.0,1107.0,4333.5,99.96,99.67,2024,6,0.8699186991869918
2024-06-24,East US,Compute,1983.0,2280.0,11898.0,99.98,100.38,2024,6,0.8697368421052631
2024-06-24,East US,Storage,1024.0,1177.0,4608.0,99.929,100.38,2024,6,0.8700084961767205
2024-06-25,East US,Compute,1920.0,2208.0,11520.0,99.928,100.38,2024,6,0.8695652173913043
2024-06-25,East US,Storage,979.0,1125.0,4405.5,99.901,100.38,2024,6,0.8702222222222222
2024-06-26,East US,Compute,1932.0,2221.0,11592.0,99.964,100.31,2024,6,0.869878433138226
2024-06-26,East US,Storage,1118.0,1285.0,5031.0,99.935,100.31,2024,6,0.8700389105058366
2024-06-27,East US,Compute,1917.0,2204.0,11502.0,99.961,100.18,2024,6,0.8697822141560798
2024-06-27,East US,Storage,1067.0,1227.0,4801.5,99.915,100.18,2024,6,0.86960065199674
2024-06-28,East US,Compute,1933.0,2222.0,11598.0,99.902,100.54,2024,6,0.8699369936993699
2024-06-28,East US,Storage,1057.0,1215.0,4756.5,99.97,100.54,2024,6,0.8699588477366255
2024-06-29,East US,Compute,1988.0,2286.0,11928.0,99.932,100.02,2024,6,0.8696412948381452
2024-06-29,East US,Storage,999.0,1148.0,4495.5,99.955,100.02,2024,6,0.8702090592334495
2024-06-30,East US,Compute,1924.0,2212.0,11544.0,99.988,100.4,2024,6,0.8698010849909584
2024-06-30,East US,Storage,1030.0,1184.0,4635.0,99.974,100.4,2024,6,0.8699324324324325
2024-07-01,East US,Compute,1814.0,2086.0,10884.0,99.923,98.41,2024,7,0.8696069031639502
2024-07-01,East US,Storage,1056.0,1214.0,4752.0,99.906,98.41,2024,7,0.8698517298187809
2024-07-02,East US,Compute,1869.0,2149.0,11214.0,99.925,98.67,2024,7,0.8697068403908795
2024-07-02,East US,Storage,937.0,1077.0,4216.5,99.944,98.67,2024,7,0.8700092850510678
2024-07-03,East US,Compute,1892.0,2175.0,11352.0,99.976,98.44,2024,7,0.8698850574712643
2024-07-03,East US,Storage,928.0,1067.0,4176.0,99.944,98.44,2024,7,0.8697282099343955
2024-07-04,East US,Compute,1947.0,2239.0,11682.0,99.944,97.77,2024,7,0.8695846359982135
2024-07-04,East US,Storage,1069.0,1229.0,4810.5,99.958,97.77,2024,7,0.869812855980472
2024-07-05,East US,Compute,1842.0,2118.0,11052.0,99.951,98.61,2024,7,0.8696883852691218
2024-07-05,East US,Storage,970.0,1115.0,4365.0,99.972,98.61,2024,7,0.8699551569506726
2024-07-06,East US,Compute,1879.0,2160.0,11274.0,99.968,98.08,2024,7,0.8699074074074075
2024-07-06,East US,Storage,1049.0,1206.0,4720.5,99.914,98.08,2024,7,0.8698175787728026
2024-07-07,East US,Compute,1791.0,2059.0,10746.0,99.954,98.03,2024,7,0.8698397280233123
2024-07-07,East US,Storage,1046.0,1202.0,4707.0,99.915,98.03,2024,7,0.870216306156406
2024-07-08,East US,Compute,1850.0,2127.0,11100.0,99.921,97.94,2024,7,0.8697696285848613
2024-07-08,East US,Storage,966.0,1110.0,4347.0,99.904,97.94,2024,7,0.8702702702702703
2024-07-09,East US,Compute,1796.0,2065.0,10776.0,99.984,98.29,2024,7,0.8697336561743342
2024-07-09,East US,Storage,956.0,1099.0,4302.0,99.902,98.29,2024,7,0.8698817106460418
2024-07-10,East US,Compute,1895.0,2179.0,11370.0,99.985,98.57,2024,7,0.8696649839375861
2024-07-10,East US,Storage,965.0,1109.0,4342.5,99.98,98.57,2024,7,0.8701532912533815
2024-07-11,East US,Compute,1789.0,2057.0,10734.0,99.984,98.94,2024,7,0.8697131745260087
2024-07-11,East US,Storage,964.0,1108.0,4338.0,99.984,98.94,2024,7,0.8700361010830325
2024-07-12,East US,Compute,1805.0,2075.0,10830.0,99.936,98.65,2024,7,0.8698795180722891
2024-07-12,East US,Storage,1075.0,1236.0,4837.5,99.98,98.65,2024,7,0.8697411003236246
2024-07-13,East US,Compute,1771.0,2036.0,10626.0,99.915,98.24,2024,7,0.8698428290766208
2024-07-13,East US,Storage,994.0,1143.0,4473.0,99.981,98.24,2024,7,0.8696412948381452
2024-07-14,East US,Compute,1846.0,2122.0,11076.0,99.952,99.13,2024,7,0.8699340245051838
2024-07-14,East US,Storage,992.0,1140.0,4464.0,99.942,99.13,2024,7,0.8701754385964913
2024-07-15,East US,Compute,1811.0,2156.0,10866.0,99.94402676056336,99.13,2024,7,0.8399814471243042
2024-07-15,East US,Storage,994.0,1143.0,4473.0,99.941,98.02,2024,7,0.8696412948381452
2024-07-16,East US,Compute,1776.0,2042.0,10656.0,99.976,98.83,2024,7,0.8697355533790402
2024-07-16,East US,Storage,846.0,972.0,3807.0,99.92,98.83,2024,7,0.8703703703703703
2024-07-17,East US,Compute,1836.0,2111.0,11016.0,99.987,97.57,2024,7,0.8697299857887257
2024-07-17,East US,Storage,1074.0,1235.0,4833.0,99.906,97.57,2024,7,0.8696356275303644
2024-07-18,East US,Compute,1783.0,2050.0,10698.0,99.91,98.05,2024,7,0.8697560975609756
2024-07-18,East US,Storage,952.0,1094.0,4284.0,99.932,98.05,2024,7,0.870201096892139
2024-07-19,East US,Compute,1773.0,2038.0,10638.0,99.986,97.9,2024,7,0.8699705593719332
2024-07-19,East US,Storage,1005.0,1155.0,4522.5,99.984,97.9,2024,7,0.8701298701298701
2024-07-20,East US,Compute,1912.0,2198.0,11472.0,99.939,99.21,2024,7,0.8698817106460418
2024-07-20,East US,Storage,995.0,1144.0,4477.5,99.934,99.21,2024,7,0.8697552447552448
2024-07-21,East US,Compute,1817.0,2089.0,10902.0,99.96,97.52,2024,7,0.8697941598851124
2024-07-21,East US,Storage,1055.0,1213.0,4747.5,99.924,97.52,2024,7,0.8697444352844188
2024-07-22,East US,Compute,1794.0,2063.0,10764.0,99.915,98.33,2024,7,0.8696073679108095
2024-07-22,East US,Storage,973.0,1118.0,4378.5,99.938,98.33,2024,7,0.870304114490161
2024-07-23,East US,Compute,1847.0,2124.0,11082.0,99.952,99.02,2024,7,0.8695856873822976
2024-07-23,East US,Storage,927.0,1115.0,4171.5,99.94402676056336,99.02,2024,7,0.831390134529148
2024-07-24,East US,Compute,1832.5,2178.0,10995.0,99.94402676056336,99.02,2024,7,0.8413682277318641
2024-07-24,East US,Storage,881.0,1013.0,3964.5,99.938,99.0,2024,7,0.8696939782823297
2024-07-25,East US,Compute,1818.0,2090.0,10908.0,99.948,98.44,2024,7,0.8698564593301435
2024-07-25,East US,Storage,1000.0,1150.0,4500.0,99.972,98.44,2024,7,0.8695652173913043
2024-07-26,East US,Compute,1786.0,2053.0,10716.0,99.98,98.42,2024,7,0.8699464198733561
2024-07-26,East US,Storage,1026.0,1179.0,4617.0,99.981,98.42,2024,7,0.8702290076335878
2024-07-27,East US,Compute,1795.0,2064.0,10770.0,99.907,98.99,2024,7,0.8696705426356589
2024-07-27,East US,Storage,1018.0,1170.0,4581.0,99.952,98.99,2024,7,0.8700854700854701
2024-07-28,East US,Compute,1863.0,2142.0,11178.0,99.97,97.59,2024,7,0.8697478991596639
2024-07-28,East US,Storage,1051.0,1208.0,4729.5,99.901,97.59,2024,7,0.8700331125827815
2024-07-29,East US,Compute,1943.0,2234.0,11658.0,99.969,98.95,2024,7,0.869740376007162
2024-07-29,East US,Storage,1024.0,1177.0,4608.0,99.921,98.95,2024,7,0.8700084961767205
2024-07-30,East US,Compute,1831.0,2105.0,10986.0,99.901,98.85,2024,7,0.869833729216152
2024-07-30,East US,Storage,886.0,1018.0,3987.0,99.907,98.85,2024,7,0.8703339882121808
2024-07-31,East US,Compute,1800.0,2083.0,10800.0,99.94402676056336,98.85,2024,7,0.8641382621219396
2024-07-31,East US,Storage,934.0,1074.0,4203.0,99.964,99.0,2024,7,0.8696461824953445
2024-08-01,East US,Compute,1769.0,2034.0,10614.0,99.966,97.52,2024,8,0.8697148475909537
2024-08-01,East US,Storage,952.0,1094.0,4284.0,99.929,97.52,2024,8,0.870201096892139
2024-08-02,East US,Compute,1806.5,2004.0,10839.0,99.94402676056336,97.52,2024,8,0.9014471057884231
2024-08-02,East US,Storage,980.0,1127.0,4410.0,99.908,97.52,2024,8,0.8695652173913043
2024-08-03,East US,Compute,1844.0,2120.0,11064.0,99.929,96.61,2024,8,0.869811320754717
2024-08-03,East US,Storage,953.0,1110.0,4288.5,99.94402676056336,96.61,2024,8,0.8585585585585586
2024-08-04,East US,Compute,1835.0,2110.0,11010.0,99.956,97.57,2024,8,0.8696682464454977
2024-08-04,East US,Storage,926.0,1064.0,4167.0,99.956,97.57,2024,8,0.8703007518796992
2024-08-05,East US,Compute,1836.0,2111.0,11016.0,99.904,97.28,2024,8,0.8697299857887257
2024-08-05,East US,Storage,973.0,1118.0,4378.5,99.945,97.28,2024,8,0.870304114490161
2024-08-06,East US,Compute,1821.0,2094.0,10926.0,99.902,98.2,2024,8,0.8696275071633238
2024-08-06,East US,Storage,931.0,1070.0,4189.5,99.969,98.2,2024,8,0.8700934579439252
2024-08-07,East US,Compute,1751.0,2013.0,10506.0,99.931,96.81,2024,8,0.8698460009935419
2024-08-07,East US,Storage,941.0,1082.0,4234.5,99.946,96.81,2024,8,0.8696857670979667
2024-08-08,East US,Compute,1742.0,2003.0,10452.0,99.973,96.83,2024,8,0.8696954568147778
2024-08-08,East US,Storage,958.0,1101.0,4311.0,99.986,96.83,2024,8,0.8701180744777475
2024-08-09,East US,Compute,1889.0,2172.0,11334.0,99.978,97.13,2024,8,0.8697053406998159
2024-08-09,East US,Storage,1009.0,1160.0,4540.5,99.952,97.13,2024,8,0.8698275862068966
2024-08-10,East US,Compute,1789.0,2057.0,10734.0,99.968,97.83,2024,8,0.8697131745260087
2024-08-10,East US,Storage,1010.0,1161.0,4545.0,99.907,97.83,2024,8,0.8699397071490095
2024-08-11,East US,Compute,1770.0,2035.0,10620.0,99.973,97.62,2024,8,0.8697788697788698
2024-08-11,East US,Storage,1052.0,1209.0,4734.0,99.986,97.62,2024,8,0.8701406120760959
2024-08-12,East US,Compute,1841.0,2117.0,11046.0,99.972,97.13,2024,8,0.8696268304204062
2024-08-12,East US,Storage,1013.0,1164.0,4558.5,99.957,97.13,2024,8,0.8702749140893471
2024-08-13,East US,Compute,1788.0,2056.0,10728.0,99.92,98.28,2024,8,0.8696498054474708
2024-08-13,East US,Storage,1029.0,1183.0,4630.5,99.96,98.28,2024,8,0.8698224852071006
2024-08-14,East US,Compute,1790.0,2058.0,10740.0,99.906,97.16,2024,8,0.86977648202138
2024-08-14,East US,Storage,956.0,1099.0,4302.0,99.951,97.16,2024,8,0.8698817106460418
2024-08-15,East US,Compute,1783.0,2050.0,10698.0,99.922,97.44,2024,8,0.8697560975609756
2024-08-15,East US,Storage,896.0,1030.0,4032.0,99.932,97.44,2024,8,0.8699029126213592
2024-08-16,East US,Compute,1806.0,2076.0,10836.0,99.928,97.98,2024,8,0.869942196531792
2024-08-16,East US,Storage,880.0,1011.0,3960.0,99.909,97.98,2024,8,0.8704253214638972
2024-08-17,East US,Compute,1783.0,2050.0,10698.0,99.92,97.92,2024,8,0.8697560975609756
2024-08-17,East US,Storage,952.0,1094.0,4284.0,99.936,97.92,2024,8,0.870201096892139
2024-08-18,East US,Compute,1762.0,2026.0,10572.0,99.937,98.01,2024,8,0.8696939782823297
2024-08-18,East US,Storage,839.0,964.0,3775.5,99.947,98.01,2024,8,0.8703319502074689
2024-08-19,East US,Compute,1775.0,2041.0,10650.0,99.95,96.99,2024,8,0.869671729544341
2024-08-19,East US,Storage,887.0,1020.0,3991.5,99.951,96.99,2024,8,0.8696078431372549
2024-08-20,East US,Compute,1903.0,2188.0,11418.0,99.924,97.57,2024,8,0.8697440585009141
2024-08-20,East US,Storage,1040.0,1196.0,4680.0,99.946,97.57,2024,8,0.8695652173913043
2024-08-21,East US,Compute,1829.0,2103.0,10974.0,99.918,97.29,2024,8,0.8697099381835474
2024-08-21,East US,Storage,952.0,1094.0,4284.0,99.902,97.29,2024,8,0.870201096892139
2024-08-22,East US,Compute,1862.5,2004.0,11175.0,99.94402676056336,97.29,2024,8,0.9293912175648703
2024-08-22,East US,Storage,872.0,1002.0,3924.0,99.955,97.25,2024,8,0.8702594810379242
2024-08-23,East US,Compute,1896.0,2180.0,11376.0,99.96,97.45,2024,8,0.8697247706422019
2024-08-23,East US,Storage,875.0,1006.0,3937.5,99.961,97.45,2024,8,0.8697813121272365
2024-08-24,East US,Compute,1819.0,2091.0,10914.0,99.968,97.57,2024,8,0.8699186991869918
2024-08-24,East US,Storage,909.0,1045.0,4090.5,99.919,97.57,2024,8,0.8698564593301435
2024-08-25,East US,Compute,1712.0,1968.0,10272.0,99.945,97.5,2024,8,0.8699186991869918
2024-08-25,East US,Storage,967.0,1112.0,4351.5,99.928,97.5,2024,8,0.8696043165467626
2024-08-26,East US,Compute,1723.0,1981.0,10338.0,99.944,96.63,2024,8,0.8697627460878344
2024-08-26,East US,Storage,935.0,1075.0,4207.5,99.929,96.63,2024,8,0.8697674418604651
2024-08-27,East US,Compute,1789.0,2057.0,10734.0,99.911,97.76,2024,8,0.8697131745260087
2024-08-27,East US,Storage,1060.0,1219.0,4770.0,99.928,97.76,2024,8,0.8695652173913043
2024-08-28,East US,Compute,1838.0,2113.0,11028.0,99.979,98.0,2024,8,0.8698532891623284
2024-08-28,East US,Storage,939.0,1079.0,4225.5,99.976,98.0,2024,8,0.8702502316960148
2024-08-29,East US,Compute,1842.0,2118.0,11052.0,99.933,97.23,2024,8,0.8696883852691218
2024-08-29,East US,Storage,910.0,1152.0,4095.0,99.94402676056336,97.23,2024,8,0.7899305555555556
2024-08-30,East US,Compute,1767.0,2032.0,10602.0,99.933,97.93,2024,8,0.8695866141732284
2024-08-30,East US,Storage,881.0,1013.0,3964.5,99.947,97.93,2024,8,0.8696939782823297
2024-08-31,East US,Compute,1805.0,2075.0,10830.0,99.938,97.93,2024,8,0.8698795180722891
2024-08-31,East US,Storage,1003.0,1153.0,4513.5,99.941,97.93,2024,8,0.8699045967042498
2024-09-01,East US,Compute,1782.5,2056.0,10695.0,99.94402676056336,97.93,2024,9,0.8669747081712063
2024-09-01,East US,Storage,943.0,1084.0,4243.5,99.984,97.4,2024,9,0.8699261992619927
2024-09-02,East US,Compute,1760.0,2023.0,10560.0,99.978,96.48,2024,9,0.8699950568462679
2024-09-02,East US,Storage,1038.0,1193.0,4671.0,99.978,96.48,2024,9,0.8700754400670578
2024-09-03,East US,Compute,1729.0,1988.0,10374.0,99.93,96.59,2024,9,0.8697183098591549
2024-09-03,East US,Storage,882.0,1014.0,3969.0,99.921,96.59,2024,9,0.8698224852071006
2024-09-04,East US,Compute,1747.0,2009.0,10482.0,99.927,96.34,2024,9,0.8695868591338974
2024-09-04,East US,Storage,919.0,1056.0,4135.5,99.929,96.34,2024,9,0.8702651515151515
2024-09-05,East US,Compute,1758.0,2021.0,10548.0,99.982,97.09,2024,9,0.8698664027709055
2024-09-05,East US,Storage,904.0,1039.0,4068.0,99.926,97.09,2024,9,0.8700673724735323
2024-09-06,East US,Compute,1712.0,1968.0,10272.0,99.934,95.88,2024,9,0.8699186991869918
2024-09-06,East US,Storage,940.0,1081.0,4230.0,99.937,95.88,2024,9,0.8695652173913043
2024-09-07,East US,Compute,1738.0,1998.0,10428.0,99.983,96.8,2024,9,0.8698698698698699
2024-09-07,East US,Storage,949.0,1091.0,4270.5,99.973,96.8,2024,9,0.8698441796516957
2024-09-08,East US,Compute,1803.0,2073.0,10818.0,99.954,96.45,2024,9,0.869753979739508
2024-09-08,East US,Storage,867.0,997.0,3901.5,99.963,96.45,2024,9,0.8696088264794383
2024-09-09,East US,Compute,1812.0,2083.0,10872.0,99.955,96.74,2024,9,0.8698991838694191
2024-09-09,East US,Storage,905.0,1040.0,4072.5,99.907,96.74,2024,9,0.8701923076923077
2024-09-10,East US,Compute,1685.0,1937.0,10110.0,99.915,96.87,2024,9,0.8699019101703666
2024-09-10,East US,Storage,943.0,1084.0,4243.5,99.982,96.87,2024,9,0.8699261992619927
2024-09-11,East US,Compute,1794.0,2063.0,10764.0,99.987,97.48,2024,9,0.8696073679108095
2024-09-11,East US,Storage,907.0,1043.0,4081.5,99.932,97.48,2024,9,0.8696069031639502
