Date_of_Usage,Demand_Units,Capacity_Allocated,Cost_USD,Service_Availability_Percent,Economic_Activity_Index,Year,Month,Utilization_Ratio,Dayofweek,Dayofyear,Weekofyear,Is_Weekend,Demand_Units_Lag_1,Demand_Units_Lag_7,Demand_Units_Lag_30,Demand_Change,Usage_Spike,Region_South India,Region_Southeast Asia,Region_West Europe,Service_Type_Storage
2024-06-17,1911.0,2197.0,11466.0,99.957,99.5,2024,6,0.8698224852071006,0,169,25,False,1966.0,1974.0,2053.0,-55.0,False,False,False,False,False
2024-06-18,1909.0,2195.0,11454.0,99.935,100.07,2024,6,0.8697038724373576,1,170,25,False,1911.0,1912.0,2083.0,-2.0,False,False,False,False,False
2024-06-19,2017.0,2319.0,12102.0,99.95,100.42,2024,6,0.8697714532125916,2,171,25,False,1909.0,1936.0,2081.0,108.0,False,False,False,False,False
2024-06-20,1979.0,2275.0,11874.0,99.949,99.69,2024,6,0.8698901098901098,3,172,25,False,2017.0,1954.5,2111.0,-38.0,False,False,False,False,False
2024-06-21,1944.0,2235.0,11664.0,99.982,100.04,2024,6,0.8697986577181208,4,173,25,False,1979.0,1973.0,2039.0,-35.0,False,False,False,False,False
2024-06-22,1950.0,2242.0,11700.0,99.917,100.55,2024,6,0.8697591436217663,5,174,25,True,1944.0,1873.0,2026.0,6.0,False,False,False,False,False
2024-06-23,1919.0,2206.0,11514.0,99.92,99.67,2024,6,0.8699002719854941,6,175,25,True,1950.0,1966.0,2076.0,-31.0,False,False,False,False,False
2024-06-24,1983.0,2280.0,11898.0,99.98,100.38,2024,6,0.8697368421052631,0,176,26,False,1919.0,1911.0,2023.0,64.0,False,False,False,False,False
2024-06-25,1920.0,2208.0,11520.0,99.928,100.38,2024,6,0.8695652173913043,1,177,26,False,1983.0,1909.0,2076.0,-63.0,False,False,False,False,False
2024-06-26,1932.0,2221.0,11592.0,99.964,100.31,2024,6,0.869878433138226,2,178,26,False,1920.0,2017.0,2146.0,12.0,False,False,False,False,False
2024-06-27,1917.0,2204.0,11502.0,99.961,100.18,2024,6,0.8697822141560798,3,179,26,False,1932.0,1979.0,1996.0,-15.0,False,False,False,False,False
2024-06-28,1933.0,2222.0,11598.0,99.902,100.54,2024,6,0.8699369936993699,4,180,26,False,1917.0,1944.0,2064.0,16.0,False,False,False,False,False
2024-06-29,1988.0,2286.0,11928.0,99.932,100.02,2024,6,0.8696412948381452,5,181,26,True,1933.0,1950.0,1987.0,55.0,False,False,False,False,False
2024-06-30,1924.0,2212.0,11544.0,99.988,100.4,2024,6,0.8698010849909584,6,182,26,True,1988.0,1919.0,2080.0,-64.0,False,False,False,False,False
2024-07-01,1814.0,2086.0,10884.0,99.923,98.41,2024,7,0.8696069031639502,0,183,27,False,1924.0,1983.0,1996.0,-110.0,False,False,False,False,False
2024-07-02,1869.0,2149.0,11214.0,99.925,98.67,2024,7,0.8697068403908795,1,184,27,False,1814.0,1920.0,1874.0,55.0,False,False,False,False,False
2024-07-03,1892.0,2175.0,11352.0,99.976,98.44,2024,7,0.8698850574712643,2,185,27,False,1869.0,1932.0,1899.0,23.0,False,False,False,False,False
2024-07-04,1947.0,2239.0,11682.0,99.944,97.77,2024,7,0.8695846359982135,3,186,27,False,1892.0,1917.0,1923.0,55.0,False,False,False,False,False
2024-07-05,1842.0,2118.0,11052.0,99.951,98.61,2024,7,0.8696883852691218,4,187,27,False,1947.0,1933.0,1866.0,-105.0,False,False,False,False,False
2024-07-06,1879.0,2160.0,11274.0,99.968,98.08,2024,7,0.8699074074074075,5,188,27,True,1842.0,1988.0,1960.0,37.0,False,False,False,False,False
2024-07-07,1791.0,2059.0,10746.0,99.954,98.03,2024,7,0.8698397280233123,6,189,27,True,1879.0,1924.0,1873.0,-88.0,False,False,False,False,False
2024-07-08,1850.0,2127.0,11100.0,99.921,97.94,2024,7,0.8697696285848613,0,190,28,False,1791.0,1814.0,1948.0,59.0,False,False,False,False,False
2024-07-09,1796.0,2065.0,10776.0,99.984,98.29,2024,7,0.8697336561743342,1,191,28,False,1850.0,1869.0,1978.0,-54.0,False,False,False,False,False
2024-07-10,1895.0,2179.0,11370.0,99.985,98.57,2024,7,0.8696649839375861,2,192,28,False,1796.0,1892.0,1974.0,99.0,False,False,False,False,False
2024-07-11,1789.0,2057.0,10734.0,99.984,98.94,2024,7,0.8697131745260087,3,193,28,False,1895.0,1947.0,1912.0,-106.0,False,False,False,False,False
2024-07-12,1805.0,2075.0,10830.0,99.936,98.65,2024,7,0.8698795180722891,4,194,28,False,1789.0,1842.0,1936.0,16.0,False,False,False,False,False
2024-07-13,1771.0,2036.0,10626.0,99.915,98.24,2024,7,0.8698428290766208,5,195,28,True,1805.0,1879.0,1954.5,-34.0,False,False,False,False,False
2024-07-14,1846.0,2122.0,11076.0,99.952,99.13,2024,7,0.8699340245051838,6,196,28,True,1771.0,1791.0,1973.0,75.0,False,False,False,False,False
2024-07-15,1811.0,2156.0,10866.0,99.94402676056336,99.13,2024,7,0.8399814471243042,0,197,29,False,1846.0,1850.0,1873.0,-35.0,False,False,False,False,False
2024-07-16,1776.0,2042.0,10656.0,99.976,98.83,2024,7,0.8697355533790402,1,198,29,False,1811.0,1796.0,1966.0,-35.0,False,False,False,False,False
2024-07-17,1836.0,2111.0,11016.0,99.987,97.57,2024,7,0.8697299857887257,2,199,29,False,1776.0,1895.0,1911.0,60.0,False,False,False,False,False
2024-07-18,1783.0,2050.0,10698.0,99.91,98.05,2024,7,0.8697560975609756,3,200,29,False,1836.0,1789.0,1909.0,-53.0,False,False,False,False,False
2024-07-19,1773.0,2038.0,10638.0,99.986,97.9,2024,7,0.8699705593719332,4,201,29,False,1783.0,1805.0,2017.0,-10.0,False,False,False,False,False
2024-07-20,1912.0,2198.0,11472.0,99.939,99.21,2024,7,0.8698817106460418,5,202,29,True,1773.0,1771.0,1979.0,139.0,False,False,False,False,False
2024-07-21,1817.0,2089.0,10902.0,99.96,97.52,2024,7,0.8697941598851124,6,203,29,True,1912.0,1846.0,1944.0,-95.0,False,False,False,False,False
2024-07-22,1794.0,2063.0,10764.0,99.915,98.33,2024,7,0.8696073679108095,0,204,30,False,1817.0,1811.0,1950.0,-23.0,False,False,False,False,False
2024-07-23,1847.0,2124.0,11082.0,99.952,99.02,2024,7,0.8695856873822976,1,205,30,False,1794.0,1776.0,1919.0,53.0,False,False,False,False,False
2024-07-24,1832.5,2178.0,10995.0,99.94402676056336,99.02,2024,7,0.8413682277318641,2,206,30,False,1847.0,1836.0,1983.0,-14.5,False,False,False,False,False
2024-07-25,1818.0,2090.0,10908.0,99.948,98.44,2024,7,0.8698564593301435,3,207,30,False,1832.5,1783.0,1920.0,-14.5,False,False,False,False,False
2024-07-26,1786.0,2053.0,10716.0,99.98,98.42,2024,7,0.8699464198733561,4,208,30,False,1818.0,1773.0,1932.0,-32.0,False,False,False,False,False
2024-07-27,1795.0,2064.0,10770.0,99.907,98.99,2024,7,0.8696705426356589,5,209,30,True,1786.0,1912.0,1917.0,9.0,False,False,False,False,False
2024-07-28,1863.0,2142.0,11178.0,99.97,97.59,2024,7,0.8697478991596639,6,210,30,True,1795.0,1817.0,1933.0,68.0,False,False,False,False,False
2024-07-29,1943.0,2234.0,11658.0,99.969,98.95,2024,7,0.869740376007162,0,211,31,False,1863.0,1794.0,1988.0,80.0,False,False,False,False,False
2024-07-30,1831.0,2105.0,10986.0,99.901,98.85,2024,7,0.869833729216152,1,212,31,False,1943.0,1847.0,1924.0,-112.0,False,False,False,False,False
2024-07-31,1800.0,2083.0,10800.0,99.94402676056336,98.85,2024,7,0.8641382621219396,2,213,31,False,1831.0,1832.5,1814.0,-31.0,False,False,False,False,False
2024-08-01,1769.0,2034.0,10614.0,99.966,97.52,2024,8,0.8697148475909537,3,214,31,False,1800.0,1818.0,1869.0,-31.0,False,False,False,False,False
2024-08-02,1806.5,2004.0,10839.0,99.94402676056336,97.52,2024,8,0.9014471057884232,4,215,31,False,1769.0,1786.0,1892.0,37.5,False,False,False,False,False
2024-08-03,1844.0,2120.0,11064.0,99.929,96.61,2024,8,0.869811320754717,5,216,31,True,1806.5,1795.0,1947.0,37.5,False,False,False,False,False
2024-08-04,1835.0,2110.0,11010.0,99.956,97.57,2024,8,0.8696682464454977,6,217,31,True,1844.0,1863.0,1842.0,-9.0,False,False,False,False,False
2024-08-05,1836.0,2111.0,11016.0,99.904,97.28,2024,8,0.8697299857887257,0,218,32,False,1835.0,1943.0,1879.0,1.0,False,False,False,False,False
2024-08-06,1821.0,2094.0,10926.0,99.902,98.2,2024,8,0.8696275071633238,1,219,32,False,1836.0,1831.0,1791.0,-15.0,False,False,False,False,False
2024-08-07,1751.0,2013.0,10506.0,99.931,96.81,2024,8,0.8698460009935419,2,220,32,False,1821.0,1800.0,1850.0,-70.0,False,False,False,False,False
2024-08-08,1742.0,2003.0,10452.0,99.973,96.83,2024,8,0.8696954568147778,3,221,32,False,1751.0,1769.0,1796.0,-9.0,False,False,False,False,False
2024-08-09,1889.0,2172.0,11334.0,99.978,97.13,2024,8,0.8697053406998159,4,222,32,False,1742.0,1806.5,1895.0,147.0,False,False,False,False,False
2024-08-10,1789.0,2057.0,10734.0,99.968,97.83,2024,8,0.8697131745260087,5,223,32,True,1889.0,1844.0,1789.0,-100.0,False,False,False,False,False
2024-08-11,1770.0,2035.0,10620.0,99.973,97.62,2024,8,0.8697788697788698,6,224,32,True,1789.0,1835.0,1805.0,-19.0,False,False,False,False,False
2024-08-12,1841.0,2117.0,11046.0,99.972,97.13,2024,8,0.8696268304204062,0,225,33,False,1770.0,1836.0,1771.0,71.0,False,False,False,False,False
2024-08-13,1788.0,2056.0,10728.0,99.92,98.28,2024,8,0.8696498054474708,1,226,33,False,1841.0,1821.0,1846.0,-53.0,False,False,False,False,False
2024-08-14,1790.0,2058.0,10740.0,99.906,97.16,2024,8,0.86977648202138,2,227,33,False,1788.0,1751.0,1811.0,2.0,False,False,False,False,False
2024-08-15,1783.0,2050.0,10698.0,99.922,97.44,2024,8,0.8697560975609756,3,228,33,False,1790.0,1742.0,1776.0,-7.0,False,False,False,False,False
2024-08-16,1806.0,2076.0,10836.0,99.928,97.98,2024,8,0.869942196531792,4,229,33,False,1783.0,1889.0,1836.0,23.0,False,False,False,False,False
2024-08-17,1783.0,2050.0,10698.0,99.92,97.92,2024,8,0.8697560975609756,5,230,33,True,1806.0,1789.0,1783.0,-23.0,False,False,False,False,False
2024-08-18,1762.0,2026.0,10572.0,99.937,98.01,2024,8,0.8696939782823297,6,231,33,True,1783.0,1770.0,1773.0,-21.0,False,False,False,False,False
2024-08-19,1775.0,2041.0,10650.0,99.95,96.99,2024,8,0.869671729544341,0,232,34,False,1762.0,1841.0,1912.0,13.0,False,False,False,False,False
2024-08-20,1903.0,2188.0,11418.0,99.924,97.57,2024,8,0.8697440585009141,1,233,34,False,1775.0,1788.0,1817.0,128.0,False,False,False,False,False
2024-08-21,1829.0,2103.0,10974.0,99.918,97.29,2024,8,0.8697099381835474,2,234,34,False,1903.0,1790.0,1794.0,-74.0,False,False,False,False,False
2024-08-22,1862.5,2004.0,11175.0,99.94402676056336,97.29,2024,8,0.9293912175648704,3,235,34,False,1829.0,1783.0,1847.0,33.5,False,False,False,False,False
2024-08-23,1896.0,2180.0,11376.0,99.96,97.45,2024,8,0.8697247706422019,4,236,34,False,1862.5,1806.0,1832.5,33.5,False,False,False,False,False
2024-08-24,1819.0,2091.0,10914.0,99.968,97.57,2024,8,0.8699186991869918,5,237,34,True,1896.0,1783.0,1818.0,-77.0,False,False,False,False,False
2024-08-25,1712.0,1968.0,10272.0,99.945,97.5,2024,8,0.8699186991869918,6,238,34,True,1819.0,1762.0,1786.0,-107.0,False,False,False,False,False
2024-08-26,1723.0,1981.0,10338.0,99.944,96.63,2024,8,0.8697627460878344,0,239,35,False,1712.0,1775.0,1795.0,11.0,False,False,False,False,False
2024-08-27,1789.0,2057.0,10734.0,99.911,97.76,2024,8,0.8697131745260087,1,240,35,False,1723.0,1903.0,1863.0,66.0,False,False,False,False,False
2024-08-28,1838.0,2113.0,11028.0,99.979,98.0,2024,8,0.8698532891623284,2,241,35,False,1789.0,1829.0,1943.0,49.0,False,False,False,False,False
2024-08-29,1842.0,2118.0,11052.0,99.933,97.23,2024,8,0.8696883852691218,3,242,35,False,1838.0,1862.5,1831.0,4.0,False,False,False,False,False
2024-08-30,1767.0,2032.0,10602.0,99.933,97.93,2024,8,0.8695866141732284,4,243,35,False,1842.0,1896.0,1800.0,-75.0,False,False,False,False,False
2024-08-31,1805.0,2075.0,10830.0,99.938,97.93,2024,8,0.8698795180722891,5,244,35,True,1767.0,1819.0,1769.0,38.0,False,False,False,False,False
2024-09-01,1782.5,2056.0,10695.0,99.94402676056336,97.93,2024,9,0.8669747081712063,6,245,35,True,1805.0,1712.0,1806.5,-22.5,False,False,False,False,False
2024-09-02,1760.0,2023.0,10560.0,99.978,96.48,2024,9,0.8699950568462679,0,246,36,False,1782.5,1723.0,1844.0,-22.5,False,False,False,False,False
2024-09-03,1729.0,1988.0,10374.0,99.93,96.59,2024,9,0.8697183098591549,1,247,36,False,1760.0,1789.0,1835.0,-31.0,False,False,False,False,False
2024-09-04,1747.0,2009.0,10482.0,99.927,96.34,2024,9,0.8695868591338974,2,248,36,False,1729.0,1838.0,1836.0,18.0,False,False,False,False,False
2024-09-05,1758.0,2021.0,10548.0,99.982,97.09,2024,9,0.8698664027709055,3,249,36,False,1747.0,1842.0,1821.0,11.0,False,False,False,False,False
2024-09-06,1712.0,1968.0,10272.0,99.934,95.88,2024,9,0.8699186991869918,4,250,36,False,1758.0,1767.0,1751.0,-46.0,False,False,False,False,False
2024-09-07,1738.0,1998.0,10428.0,99.983,96.8,2024,9,0.8698698698698699,5,251,36,True,1712.0,1805.0,1742.0,26.0,False,False,False,False,False
2024-09-08,1803.0,2073.0,10818.0,99.954,96.45,2024,9,0.869753979739508,6,252,36,True,1738.0,1782.5,1889.0,65.0,False,False,False,False,False
2024-09-09,1812.0,2083.0,10872.0,99.955,96.74,2024,9,0.8698991838694191,0,253,37,False,1803.0,1760.0,1789.0,9.0,False,False,False,False,False
2024-09-10,1685.0,1937.0,10110.0,99.915,96.87,2024,9,0.8699019101703666,1,254,37,False,1812.0,1729.0,1770.0,-127.0,False,False,False,False,False
2024-09-11,1794.0,2063.0,10764.0,99.987,97.48,2024,9,0.8696073679108095,2,255,37,False,1685.0,1747.0,1841.0,109.0,False,False,False,False,False
2024-09-12,1727.0,1986.0,10362.0,99.936,97.2,2024,9,0.8695871097683786,3,256,37,False,1794.0,1758.0,1788.0,-67.0,False,False,False,False,False
2024-09-13,1625.0,1868.0,9750.0,99.947,97.29,2024,9,0.869914346895075,4,257,37,False,1727.0,1712.0,1790.0,-102.0,False,False,False,False,False
2024-09-14,1817.0,2089.0,10902.0,99.906,96.41,2024,9,0.8697941598851124,5,258,37,True,1625.0,1738.0,1783.0,192.0,True,False,False,False,False
2024-09-15,1772.0,2037.0,10632.0,99.915,96.7,2024,9,0.8699067255768287,6,259,37,True,1817.0,1803.0,1806.0,-45.0,False,False,False,False,False
2024-09-16,1724.0,1982.0,10344.0,99.927,96.06,2024,9,0.8698284561049445,0,260,38,False,1772.0,1812.0,1783.0,-48.0,False,False,False,False,False
2024-09-17,1830.0,2104.0,10980.0,99.944,97.17,2024,9,0.8697718631178707,1,261,38,False,1724.0,1685.0,1762.0,106.0,False,False,False,False,False
2024-09-18,1651.0,1898.0,9906.0,99.966,97.25,2024,9,0.8698630136986302,2,262,38,False,1830.0,1794.0,1775.0,-179.0,False,False,False,False,False
2024-09-19,1748.0,2010.0,10488.0,99.975,97.82,2024,9,0.8696517412935323,3,263,38,False,1651.0,1727.0,1903.0,97.0,False,False,False,False,False
2024-09-20,1662.0,1911.0,9972.0,99.928,96.66,2024,9,0.869701726844584,4,264,38,False,1748.0,1625.0,1829.0,-86.0,False,False,False,False,False
2024-09-21,1697.0,1951.0,10182.0,99.905,97.8,2024,9,0.8698103536647873,5,265,38,True,1662.0,1817.0,1862.5,35.0,False,False,False,False,False
2024-09-22,1778.0,2044.0,10668.0,99.952,96.38,2024,9,0.8698630136986302,6,266,38,True,1697.0,1772.0,1896.0,81.0,False,False,False,False,False
2024-09-23,1811.0,2082.0,10866.0,99.917,97.37,2024,9,0.8698366954851104,0,267,39,False,1778.0,1724.0,1819.0,33.0,False,False,False,False,False
2024-09-24,1820.0,2093.0,10920.0,99.98,96.88,2024,9,0.8695652173913043,1,268,39,False,1811.0,1830.0,1712.0,9.0,False,False,False,False,False
2024-09-25,1795.0,2064.0,10770.0,99.935,96.45,2024,9,0.8696705426356589,2,269,39,False,1820.0,1651.0,1723.0,-25.0,False,False,False,False,False
2024-09-26,1836.0,2111.0,11016.0,99.921,96.75,2024,9,0.8697299857887257,3,270,39,False,1795.0,1748.0,1789.0,41.0,False,False,False,False,False
2024-09-27,1623.0,1866.0,9738.0,99.962,96.7,2024,9,0.8697749196141479,4,271,39,False,1836.0,1662.0,1838.0,-213.0,True,False,False,False,False
2024-09-28,1729.0,1988.0,10374.0,99.978,95.64,2024,9,0.8697183098591549,5,272,39,True,1623.0,1697.0,1842.0,106.0,False,False,False,False,False
2024-09-29,1724.0,1982.0,10344.0,99.927,97.26,2024,9,0.8698284561049445,6,273,39,True,1729.0,1778.0,1767.0,-5.0,False,False,False,False,False
2024-09-30,1768.0,2033.0,10608.0,99.925,96.91,2024,9,0.8696507624200689,0,274,40,False,1724.0,1811.0,1805.0,44.0,False,False,False,False,False
2024-10-01,1768.0,2033.0,10608.0,99.93,97.19,2024,10,0.8696507624200689,1,275,40,False,1768.0,1820.0,1782.5,0.0,False,False,False,False,False
2024-10-02,1805.0,2075.0,10830.0,99.923,97.22,2024,10,0.8698795180722891,2,276,40,False,1768.0,1795.0,1760.0,37.0,False,False,False,False,False
2024-10-03,1826.0,2099.0,10956.0,99.926,97.8,2024,10,0.8699380657455932,3,277,40,False,1805.0,1836.0,1729.0,21.0,False,False,False,False,False
2024-10-04,1702.0,1957.0,10212.0,99.939,97.38,2024,10,0.8696985181400102,4,278,40,False,1826.0,1623.0,1747.0,-124.0,False,False,False,False,False
2024-10-05,1810.0,2081.0,10860.0,99.951,97.11,2024,10,0.86977414704469,5,279,40,True,1702.0,1729.0,1758.0,108.0,False,False,False,False,False
2024-10-06,1795.0,2064.0,10770.0,99.962,97.28,2024,10,0.8696705426356589,6,280,40,True,1810.0,1724.0,1712.0,-15.0,False,False,False,False,False
2024-10-07,1725.0,1983.0,10350.0,99.955,96.39,2024,10,0.869894099848714,0,281,41,False,1795.0,1768.0,1738.0,-70.0,False,False,False,False,False
2024-10-08,1731.0,1990.0,10386.0,99.919,97.74,2024,10,0.8698492462311558,1,282,41,False,1725.0,1768.0,1803.0,6.0,False,False,False,False,False
2024-10-09,1773.0,2053.0,10638.0,99.94402676056336,97.74,2024,10,0.8636142230881637,2,283,41,False,1731.0,1805.0,1812.0,42.0,False,False,False,False,False
2024-10-10,1815.0,2087.0,10890.0,99.955,96.94,2024,10,0.8696693818878773,3,284,41,False,1773.0,1826.0,1685.0,42.0,False,False,False,False,False
2024-10-11,1776.0,2042.0,10656.0,99.945,96.37,2024,10,0.8697355533790402,4,285,41,False,1815.0,1702.0,1794.0,-39.0,False,False,False,False,False
2024-10-12,1754.0,2017.0,10524.0,99.958,97.56,2024,10,0.8696083292017849,5,286,41,True,1776.0,1810.0,1727.0,-22.0,False,False,False,False,False
2024-10-13,1799.0,2068.0,10794.0,99.956,97.9,2024,10,0.8699226305609284,6,287,41,True,1754.0,1795.0,1625.0,45.0,False,False,False,False,False
2024-10-14,1835.0,2110.0,11010.0,99.975,97.59,2024,10,0.8696682464454977,0,288,42,False,1799.0,1725.0,1817.0,36.0,False,False,False,False,False
2024-10-15,1749.0,2011.0,10494.0,99.984,97.34,2024,10,0.8697165589259075,1,289,42,False,1835.0,1731.0,1772.0,-86.0,False,False,False,False,False
2024-10-16,1786.0,2053.0,10716.0,99.978,97.52,2024,10,0.8699464198733561,2,290,42,False,1749.0,1773.0,1724.0,37.0,False,False,False,False,False
2024-10-17,1840.0,2116.0,11040.0,99.949,97.13,2024,10,0.8695652173913043,3,291,42,False,1786.0,1815.0,1830.0,54.0,False,False,False,False,False
2024-10-18,1703.0,1958.0,10218.0,99.902,97.16,2024,10,0.8697650663942799,4,292,42,False,1840.0,1776.0,1651.0,-137.0,False,False,False,False,False
2024-10-19,1804.0,2074.0,10824.0,99.973,97.11,2024,10,0.8698167791706847,5,293,42,True,1703.0,1754.0,1748.0,101.0,False,False,False,False,False
2024-10-20,1779.0,2045.0,10674.0,99.982,97.63,2024,10,0.8699266503667482,6,294,42,True,1804.0,1799.0,1662.0,-25.0,False,False,False,False,False
2024-10-21,1688.0,1941.0,10128.0,99.989,97.6,2024,10,0.8696548171045853,0,295,43,False,1779.0,1835.0,1697.0,-91.0,False,False,False,False,False
2024-10-22,1751.0,2013.0,10506.0,99.908,97.31,2024,10,0.8698460009935419,1,296,43,False,1688.0,1749.0,1778.0,63.0,False,False,False,False,False
2024-10-23,1854.0,2132.0,11124.0,99.904,97.58,2024,10,0.8696060037523452,2,297,43,False,1751.0,1786.0,1811.0,103.0,False,False,False,False,False
2024-10-24,1690.0,1943.0,10140.0,99.969,98.0,2024,10,0.8697889861039629,3,298,43,False,1854.0,1840.0,1820.0,-164.0,False,False,False,False,False
2024-10-25,1709.0,1965.0,10254.0,99.974,97.61,2024,10,0.8697201017811704,4,299,43,False,1690.0,1703.0,1795.0,19.0,False,False,False,False,False
2024-10-26,1751.0,2013.0,10506.0,99.924,97.62,2024,10,0.8698460009935419,5,300,43,True,1709.0,1804.0,1836.0,42.0,False,False,False,False,False
2024-10-27,1787.0,2055.0,10722.0,99.976,96.81,2024,10,0.8695863746958638,6,301,43,True,1751.0,1779.0,1623.0,36.0,False,False,False,False,False
2024-10-28,1770.0,2035.0,10620.0,99.954,96.71,2024,10,0.8697788697788698,0,302,44,False,1787.0,1688.0,1729.0,-17.0,False,False,False,False,False
2024-10-29,1832.0,2106.0,10992.0,99.913,97.23,2024,10,0.8698955365622032,1,303,44,False,1770.0,1751.0,1724.0,62.0,False,False,False,False,False
2024-10-30,1703.0,1958.0,10218.0,99.978,97.11,2024,10,0.8697650663942799,2,304,44,False,1832.0,1854.0,1768.0,-129.0,False,False,False,False,False
2024-10-31,1712.0,1968.0,10272.0,99.982,96.39,2024,10,0.8699186991869918,3,305,44,False,1703.0,1690.0,1768.0,9.0,False,False,False,False,False
2024-11-01,1820.0,2093.0,10920.0,99.947,98.56,2024,11,0.8695652173913043,4,306,44,False,1712.0,1709.0,1805.0,108.0,False,False,False,False,False
2024-11-02,1813.0,2084.0,10878.0,99.935,98.74,2024,11,0.8699616122840691,5,307,44,True,1820.0,1751.0,1826.0,-7.0,False,False,False,False,False
2024-11-03,1878.0,2159.0,11268.0,99.904,97.7,2024,11,0.8698471514590088,6,308,44,True,1813.0,1787.0,1702.0,65.0,False,False,False,False,False
2024-11-04,1879.0,2160.0,11274.0,99.972,98.79,2024,11,0.8699074074074075,0,309,45,False,1878.0,1770.0,1810.0,1.0,False,False,False,False,False
2024-11-05,1863.0,2142.0,11178.0,99.945,97.91,2024,11,0.8697478991596639,1,310,45,False,1879.0,1832.0,1795.0,-16.0,False,False,False,False,False
2024-11-06,1821.0,2094.0,10926.0,99.988,98.65,2024,11,0.8696275071633238,2,311,45,False,1863.0,1703.0,1725.0,-42.0,False,False,False,False,False
2024-11-07,1825.0,2098.0,10950.0,99.956,99.51,2024,11,0.8698760724499524,3,312,45,False,1821.0,1712.0,1731.0,4.0,False,False,False,False,False
2024-11-08,1810.0,2081.0,10860.0,99.91,98.84,2024,11,0.86977414704469,4,313,45,False,1825.0,1820.0,1773.0,-15.0,False,False,False,False,False
